Domain,Area,Element,Item,Year,Production_Unit,Production_Value,Flag,Flag Description
Livestock Primary,Malaysia,Production,"Meat, chicken",2010,tonnes,1108091.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, chicken",2011,1000 Head,690000.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, chicken",2011,tonnes,1147870.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, chicken",2012,1000 Head,711500.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, chicken",2012,tonnes,1223188.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, chicken",2013,1000 Head,760000.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, chicken",2013,tonnes,1297703.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, chicken",2014,1000 Head,799726.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, chicken",2014,tonnes,1415515.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, chicken",2015,1000 Head,760000.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, chicken",2015,tonnes,1511442.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, chicken",2016,1000 Head,830000.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, chicken",2016,tonnes,1653913.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, chicken",2017,1000 Head,820000.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, chicken",2017,tonnes,1648491.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, chicken",2018,1000 Head,875790.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, chicken",2018,tonnes,1766369.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, duck",2000,1000 Head,24725.0,,Official data
Livestock Primary,Malaysia,Production,"Meat, duck",2000,tonnes,64284.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, duck",2001,1000 Head,26449.0,,Official data
Livestock Primary,Malaysia,Production,"Meat, duck",2001,tonnes,68767.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, duck",2002,1000 Head,20275.0,,Official data
Livestock Primary,Malaysia,Production,"Meat, duck",2002,tonnes,52716.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, duck",2003,1000 Head,31390.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, duck",2003,tonnes,81619.0,*,Unofficial figure
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, duck",2004,1000 Head,39240.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, duck",2004,tonnes,102024.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, duck",2005,1000 Head,40000.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, duck",2005,tonnes,104000.0,F,FAO estimate
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, duck",2006,1000 Head,40500.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, duck",2006,tonnes,124248.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, duck",2007,1000 Head,41000.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, duck",2007,tonnes,132000.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, duck",2008,1000 Head,41200.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, duck",2008,tonnes,139508.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, duck",2009,1000 Head,41500.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, duck",2009,tonnes,144240.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, duck",2010,1000 Head,42000.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, duck",2010,tonnes,155472.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, duck",2011,1000 Head,42500.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, duck",2011,tonnes,160136.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, duck",2012,1000 Head,43000.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, duck",2012,tonnes,151181.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, duck",2013,1000 Head,46605.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, duck",2013,tonnes,160390.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, duck",2014,1000 Head,43719.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, duck",2014,tonnes,157279.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, duck",2015,1000 Head,35000.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, duck",2015,tonnes,121966.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, duck",2016,1000 Head,29800.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, duck",2016,tonnes,101318.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, duck",2017,1000 Head,22000.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, duck",2017,tonnes,75887.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, duck",2018,1000 Head,30574.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, duck",2018,tonnes,106668.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, goat",2000,Head,25983.0,,Official data
Livestock Primary,Malaysia,Production,"Meat, goat",2000,tonnes,519.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, goat",2001,Head,23677.0,,Official data
Livestock Primary,Malaysia,Production,"Meat, goat",2001,tonnes,602.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, goat",2002,Head,25982.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, goat",2002,tonnes,739.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, goat",2003,Head,27180.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, goat",2003,tonnes,898.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, goat",2004,Head,29090.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, goat",2004,tonnes,903.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, goat",2005,Head,31785.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, goat",2005,tonnes,1019.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, goat",2006,Head,38918.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, goat",2006,tonnes,1120.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, goat",2007,Head,48124.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, goat",2007,tonnes,1246.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, goat",2008,Head,58918.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, goat",2008,tonnes,1370.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, goat",2009,Head,68318.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, goat",2009,tonnes,1513.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, goat",2010,Head,66771.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, goat",2010,tonnes,1671.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, goat",2011,Head,65223.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, goat",2011,tonnes,2269.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, goat",2012,Head,104263.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, goat",2012,tonnes,3649.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, goat",2013,Head,93109.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, goat",2013,tonnes,3259.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, goat",2014,Head,85574.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, goat",2014,tonnes,2995.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, goat",2015,Head,83714.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, goat",2015,tonnes,2930.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, goat",2016,Head,91200.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, goat",2016,tonnes,3192.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, goat",2017,Head,88743.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, goat",2017,tonnes,3106.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, goat",2018,Head,47251.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, goat",2018,tonnes,1654.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, sheep",2000,Head,11479.0,,Official data
Livestock Primary,Malaysia,Production,"Meat, sheep",2000,tonnes,369.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, sheep",2001,Head,8630.0,,Official data
Livestock Primary,Malaysia,Production,"Meat, sheep",2001,tonnes,336.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, sheep",2002,Head,8744.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, sheep",2002,tonnes,391.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, sheep",2003,Head,8080.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, sheep",2003,tonnes,404.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, sheep",2004,Head,8340.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, sheep",2004,tonnes,417.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, sheep",2005,Head,8820.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, sheep",2005,tonnes,441.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, sheep",2006,Head,9600.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, sheep",2006,tonnes,480.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, sheep",2007,Head,10680.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, sheep",2007,tonnes,534.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, sheep",2008,Head,11760.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, sheep",2008,tonnes,588.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, sheep",2009,Head,12980.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, sheep",2009,tonnes,649.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, sheep",2010,Head,14320.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, sheep",2010,tonnes,716.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, sheep",2011,Head,16460.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, sheep",2011,tonnes,823.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, sheep",2012,Head,23140.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, sheep",2012,tonnes,1157.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, sheep",2013,Head,28600.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, sheep",2013,tonnes,1430.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, sheep",2014,Head,31020.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, sheep",2014,tonnes,1551.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, sheep",2015,Head,29540.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, sheep",2015,tonnes,1477.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, sheep",2016,Head,35980.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, sheep",2016,tonnes,1799.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, sheep",2017,Head,30060.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, sheep",2017,tonnes,1503.0,,Official data
Livestock Primary,Malaysia,Producing Animals/Slaughtered,"Meat, sheep",2018,Head,9749.0,Im,FAO data based on imputation methodology
Livestock Primary,Malaysia,Production,"Meat, sheep",2018,tonnes,1500.0,F,FAO estimate
Livestock Primary,Malaysia,Milk Animals,"Milk, whole fresh cow",2000,Head,78000.0,*,Unofficial figure
Livestock Primary,Malaysia,Production,"Milk, whole fresh cow",2000,tonnes,29490.0,,Official data
Livestock Primary,Malaysia,Milk Animals,"Milk, whole fresh cow",2001,Head,90000.0,*,Unofficial figure
Livestock Primary,Malaysia,Production,"Milk, whole fresh cow",2001,tonnes,30160.0,,Official data
Livestock Primary,Malaysia,Milk Animals,"Milk, whole fresh cow",2002,Head,82000.0,,Official data
Livestock Primary,Malaysia,Production,"Milk, whole fresh cow",2002,tonnes,35960.0,,Official data
Livestock Primary,Malaysia,Milk Animals,"Milk, whole fresh cow",2003,Head,83000.0,F,FAO estimate
Livestock Primary,Malaysia,Production,"Milk, whole fresh cow",2003,tonnes,36580.0,,Official data
Livestock Primary,Malaysia,Milk Animals,"Milk, whole fresh cow",2004,Head,87000.0,F,FAO estimate
Livestock Primary,Malaysia,Production,"Milk, whole fresh cow",2004,tonnes,38770.0,,Official data
Livestock Primary,Malaysia,Milk Animals,"Milk, whole fresh cow",2005,Head,98600.0,F,FAO estimate
